1.305520947617196043e+03,-1.556353999606111138e+01,-1.052622426898930826e+03,1.790161371653654498e+02
1.040568488152140844e+03,4.907846684835329256e+02,8.231441490183198084e+02,-1.453653793025432606e+02
1.473763905491600781e+03,3.323012271715861630e+02,7.047675341022306839e+02,-1.478165591063954309e+02
2.934082429591451842e+02,-2.168047559938528366e+02,-8.363931453431313230e+02,-1.714058366301034084e+02
1.084784075908797604e+03,4.208762753078050309e+02,-2.080657103774334189e+02,3.625786959101384355e+01
1.219756833944353048e+03,-6.380191904146195725e+01,-8.020556339268804322e+02,4.116760510755154314e+02
6.542874942569966379e+02,-1.121430065682066868e+02,3.922855169499627550e+02,-1.442447110330220994e+02
1.008084904434428267e+03,-1.905745470616143109e+02,7.076352283480985079e+02,-2.663371441397894728e+02
7.387599546554309882e+02,2.615059946805436084e+02,-9.769877712175708666e+02,3.090218906220306394e+02
1.050799727743625454e+03,4.255787437024314102e+01,5.541645925821389937e+02,-1.139652258782948451e+02
7.131151672571893414e+02,1.200312568912121947e+02,-8.343494706601509279e+02,4.260587999520345761e+02
1.253315025656897660e+03,2.549661737825358614e+02,-6.703044111003251828e+02,4.686467377455292649e+02
1.189088657443905731e+03,2.591217065752600490e+01,-8.134850886127511558e+02,-3.693303098004768259e+01
6.842533307234347149e+02,1.588629959602999691e+02,1.166782855065331717e+02,3.018913329972901352e+02
5.956488781166051467e+02,-1.343434465509550364e+02,-4.399441151945473507e+02,-1.577529298973331038e+02
4.189835799182643541e+02,-7.195793423714126114e+00,-8.393889821676576730e+02,-1.506807784070870184e+02
8.557942444067979295e+02,3.000111288106486640e+01,8.479911469898022460e+02,-3.779864755210206795e+02
1.390432128756994416e+03,4.607261539643002948e+02,-6.611862699686664655e+02,4.750841463351325160e+02
1.403846525741688993e+03,3.293717346050380002e+02,-5.664639557888947365e+02,5.223177019311756339e+02
1.172708558651869907e+03,-4.118189592627256701e+01,1.787704160771561135e+02,-2.000434239730309400e+02
1.228095213445200216e+03,1.100742174439394176e+02,-3.216018792052985873e+02,5.524651177160408224e+02
5.117342392700957134e+02,3.228339645375077680e+02,-1.450104199844587811e+03,3.242831993387456464e+02
1.185823588488206269e+03,5.287823494942676916e+02,-5.713435056274541921e+02,2.278941269160132492e+02
1.454601901463911190e+03,4.325828591928515721e+02,-7.808590619227168190e+02,4.350643964709618103e+02
1.028026291669250440e+03,1.976889867282610851e+02,-1.106218582430785773e+03,4.026574660852268721e+02
5.319928770479219793e+02,-1.299483989111019753e+02,-3.711495302843275113e+02,1.330663957664442592e+02
1.377911411383079439e+03,4.394581768612807764e+02,-7.906779364444189468e+02,3.187651201538293435e+02
1.315186520675327529e+03,3.843799578731857878e+02,-5.223343939851224604e+02,2.608717370868866396e+02
1.038070578715777629e+03,7.188860179055376420e+02,4.006433569737571929e+02,9.172104997468240484e+00
7.491730425355971192e+02,1.032372944127548351e+02,1.704668680976627115e+02,3.794328744873310484e+02
1.107264534990309585e+03,1.130260956139085948e+02,-1.269441968460207136e+03,2.876674483753201628e+01
1.103731160230675641e+03,3.518949840603223151e+02,-8.515336616253276816e+02,5.661087485798635726e+02
1.300403368536257176e+03,-1.248087543945891298e+02,-9.745071867024636276e+02,6.621939554844334452e+02
1.254699143690645542e+03,4.203564485149497045e+02,-7.525972786964611032e+02,1.115245850083421999e+02
7.305207916485898068e+02,3.469965666223204153e+02,-6.765777965013885478e+02,2.927650731254832408e+02
1.049631805099267694e+03,-2.163304553963268404e+02,7.768861722856806864e+02,-4.229765320677517479e+02
4.449229031579754405e+02,-1.197810432086364614e+02,-9.237866517070389136e+02,4.372015077621269086e+01
3.370859053144122868e+02,-6.306053817291831365e+01,-1.112528589331135436e+03,4.469792413254263863e+01
1.193028059456837354e+03,2.902826535818462048e+02,-8.328168429009782585e+02,4.068060628314044607e+02
-2.425499265737053989e+01,1.934284618291848545e+01,-8.262826382751359233e+02,-7.722487391891020536e+01
1.210847267142918326e+03,-1.519482084856321364e+02,-9.914932628592304127e+02,3.379965634908141965e+02
7.083614603985911344e+02,-1.200995832189804986e+02,1.725100184513792101e+02,2.706433445961503139e+02
3.570874649010356734e+02,4.341490057817566139e+01,-7.547114156892581605e+02,3.686541239860131896e+02
4.969436456146430032e+02,1.313207388113694378e+02,-6.705097429950233163e+02,2.509465503607601136e+02
5.766929722803753293e+02,7.355382098384119161e+01,-1.043258562488322468e+03,2.434201392478821333e+02
3.863410538460208841e+02,6.146873083360842038e+00,7.356599195751850857e+02,-7.026362951395199730e+01
5.449843971969797849e+02,-3.248553055494080866e+01,-1.129941295603404569e+03,1.969660043427518303e+02
6.632247575730400513e+02,1.952900566134716698e+01,8.110003741490292839e+01,1.525009681012087128e+02
2.951147826728948758e+02,1.718349362638709863e+02,-4.387714328062233449e+02,3.157690219074727338e+02
1.106216654308188254e+03,1.621747650698291352e+02,5.186601920585638936e+02,-2.744778108725782886e+02
5.701923323501692948e+02,4.164902986258554733e+02,7.570126832796299823e+02,-4.234371716995687507e+02
2.358105291346247157e+02,3.499436437733801881e+02,-5.192495696131041996e+02,2.328287969195996823e+02
1.407027120946916057e+03,3.063901278091360609e+02,6.915317006037640795e+02,3.923940140480555669e+02
1.835552155158806045e+02,-8.630493544837008812e+01,7.069950915618428553e+02,-1.168099617609453560e+02
3.849885689357230945e+02,-2.174909702981874204e+02,1.374478709089232975e+00,1.605080141239070883e+02
9.938968376888661851e+02,-6.048203319433754643e+01,8.330624866134160129e+02,-4.458076772399645193e+01
1.380183068742634759e+03,5.075326854704251218e+02,4.352811839276796491e+02,2.195838188396036799e+02
9.094723627039713847e+02,2.277320550538412647e+02,1.411700726113739393e+02,8.482064340123288559e+01
8.366714061750017208e+02,3.317100811500296800e+02,-2.324716696451087330e+02,3.830695032788426033e+02
3.730105971380327787e+02,3.490391366298655385e+02,7.603104923363961234e+02,-2.355620020460194155e+02
9.696116449034743709e+02,3.269935572275843469e+02,-7.456553088063097903e+02,3.463060635455108809e+02
5.314068443183192585e+02,1.386833104972768638e+02,5.497781350756042684e+02,-1.559755117521013403e+02
1.441264325663730119e+02,4.711226406220343392e+02,-2.254678086585200560e+02,4.261995587184823080e+02
1.226429508212950168e+03,4.207398333793169627e+02,3.594105907640297346e+02,-1.088715205368916799e+02
-2.595905184063517268e+01,5.184534465900710387e+01,2.930862970311560289e+01,-6.502363632928752635e-01
1.566165082891584916e+03,5.125415593043165075e+01,-1.214804068551370847e+03,3.783119625386585767e+02
1.120328507443785838e+03,8.659410243440946431e+01,-1.176569532766044404e+03,3.599853064282509649e+02
1.586995574145480987e+03,6.087237146915362729e+01,-1.027861304160841655e+03,2.147593753247508630e+02
8.835952543798193801e+02,-2.855105227716180849e+01,-8.204544025318273270e+02,2.283046405921013502e+02
9.403915605256281651e+02,2.692444771613524495e+02,-6.438386455109427970e+02,4.073487508714137562e+02
6.874449421431793326e+02,2.762350526141671594e+02,3.153298203759707690e+02,6.937836636282351037e+02
7.246360213289000285e+02,-1.994376399751333508e+02,-9.840464934441938567e+02,-2.331738224687804006e+02
9.233721120861008558e+02,1.590483558941138824e+02,-1.094901714232006725e+03,5.055090785091386465e+02
1.094218229253248410e+03,1.992838021474824188e+02,-1.233809581627417174e+03,4.615825235267911921e+02
1.323780669296831775e+03,-1.911389523530893086e+02,-5.369229768064326436e+02,-7.164916054650742581e+02
2.051760816131488809e+03,2.812829189968220476e+02,-7.091376199429689677e+02,5.436657519207142286e+01
1.280992561627133227e+03,3.412051284371949009e+02,3.933350186512745239e+01,6.105822960653559903e+02
1.909765619101267475e+03,1.912794553496698597e+02,-8.802798904421101724e+02,5.028133327266041874e+02
1.767776512154808188e+03,3.242967567780056726e+01,1.138104388071406277e+02,3.704476346496038559e+02
8.115442886372987914e+02,1.500601300939382838e+02,-7.816895046546515005e+02,3.499752223327082561e+02
1.040904647356595888e+03,2.261499645330070507e+02,4.923418999530202882e+02,4.586943379941283183e+02
6.040553638800927274e+02,2.266458177638109532e+02,-1.096224029971814844e+03,1.746228715121971220e+02
1.220191740605952191e+03,-1.328599934608760691e+02,-9.479537803930096516e+02,3.491491504379965818e+02
3.021848233430758910e+02,-4.862335313205222747e+02,-9.335361004238861824e+02,-2.851946034000157226e+01
1.067420412993601985e+03,9.737366548087565832e+01,-9.539889026873088369e+02,4.412996393474497268e+02
4.744150516988391928e+02,9.098431559548434677e+01,7.997694285777245113e+02,-4.784766702837320622e+02
1.359652647036100916e+03,3.160218913968695347e+02,-1.021280144152810749e+03,5.066396238951057285e+02
1.475533610963050023e+03,-2.392296817035362153e+02,-6.589714136510829121e+02,6.865693843586955154e+02
1.464902363740802684e+03,-4.822105146457737419e+02,-9.537121625832220388e+02,-3.840964382388461473e+01
1.745563060041835570e+03,-1.018220118818743458e+01,-5.511705292446372368e+02,7.734660381235338491e+02
1.067522734263812481e+03,-2.990792938109612464e+02,-9.217223789101028615e+02,2.416400594720897743e+02
1.358766394521681605e+03,1.680733471413016389e+02,5.869830810195531967e+02,-1.109048125991052416e+02
-5.297754370638253931e+02,3.837409327979292470e+02,-3.596448912120547448e+02,8.739559886710716796e+01
1.466127356745708084e+03,-1.338360372657545270e+02,-1.197608910475490347e+03,2.522389250897408317e+02
8.746265270343900511e+02,5.426694182003479909e+02,6.686111717611008771e+02,-1.791877806718942878e+01
1.096451145330496274e+03,4.429120675971420837e+02,8.573928130791044850e+02,-7.805399338723184144e+01
1.010015123450675219e+03,-4.143504292259280533e+02,-9.581694923040965932e+02,1.358650145515740348e+02
1.146605787984663039e+03,-9.828210434476845592e+01,3.017511397378337961e+02,2.615586117651395739e+02
7.176232466508139396e+02,4.414281377572047518e+02,8.738928210003062986e+02,-7.375049996758390591e+01
9.452494592262038395e+02,3.490855707757912114e+02,7.614663579392556585e+02,-5.748583769895459454e+02
9.475295174645978591e+01,3.272894254210026475e+02,4.034861441882415534e+02,1.259109496675037008e+02
1.224793148590997362e+03,1.003288043005686063e+02,-4.698615130852393804e+02,4.152552241228647745e+02
9.326507742280758748e+02,1.051538164667970108e+02,3.588723508842787737e+02,3.576750493424856359e+02
9.050276998616777746e+02,2.870772971918046323e+02,-2.024288138864326356e+02,2.013913383910843606e+02
8.932207995107191891e+02,6.376265936203252238e+01,4.465000320759427268e+02,4.090468900580535205e+02
9.756221353829419058e+02,4.830387686352578385e+02,5.958410501342757470e+01,7.210589840504901531e+02
1.554888487101008423e+03,3.082333477073290737e+02,-2.543111239761462627e+02,2.352934517785126900e+02
1.603232329430104301e+03,-1.768580256832919417e+02,-7.152771817544563646e+02,2.002748925434007958e+02
1.056394099544877008e+03,2.107862294422507432e+02,8.160596204966441292e+02,5.065576154321873048e+01
1.588291210629319949e+03,1.362404035058015097e+02,-2.179449882880719613e+01,2.650542059631376333e+02
1.717323364373278991e+03,3.186440597471154206e+02,2.999890893330180930e+01,2.836396929234174991e+02
1.203632867678006050e+03,-1.246159847900214288e+02,-7.366672713008854316e+02,5.261572206227612014e+02
1.543104822446788830e+03,3.956293641826928251e+02,5.036445012690966792e+02,4.719439239720186947e+02
1.297835595957271607e+03,3.647195586074116704e+02,4.928100523638722166e+02,-2.111874344557066152e+01
1.109289075061715721e+03,2.400814593739225131e+02,5.179949194448029175e+02,4.021735046851920288e+02
1.265227867154576415e+03,3.297237365657034616e+02,5.023723954719845324e+02,-2.262008003912527556e+02
1.135546126082230330e+03,4.664604401872537665e+02,5.141613335577842463e+02,-8.998369647577771957e+01
1.308173211966846338e+03,5.368001473412987252e+02,5.172334509327367869e+02,1.814800025403797861e+02
1.437181546051736404e+03,4.161813528000409406e+02,-7.789242065589628794e+01,2.612847453705335283e+02
6.678680362696015891e+02,2.046285565777857869e+02,3.662981809942264704e+02,8.451794816991596804e+01
7.867129831454566329e+02,6.499250317909564956e+01,-2.232946588477262821e+02,2.454083594127385766e+02
7.709739601948657537e+02,4.499745632375237960e+02,6.623448216520563392e+02,-2.677298029174991143e+02
1.115676597274246205e+03,3.457775296007309862e+02,-4.465392161629833101e-01,1.955930088585279236e+02
1.462138562149614700e+03,-2.416828582090421662e+02,-3.526309428280624161e+02,-2.545210762282490862e+02
1.668967011922200300e+03,2.594677597648382061e+02,5.365507086238013557e+01,4.201408364436743454e+02
1.743949104416776891e+03,3.486522016962396719e+02,1.370403691969582667e+02,-1.399789136583374045e+02
1.283147676051483131e+03,1.369821716537896066e+02,3.315915137787280287e+02,2.894482349799404233e+02
1.477071521365991202e+02,-4.832876593382403030e+01,4.384429025904410082e+02,-2.844419559083271452e+02
1.280462958858967795e+03,3.743901884144670333e+01,-1.029687389224057910e+02,6.589864291591165113e+01
1.769401844318384519e+03,2.574558160306695527e+02,-3.901868851644960046e+02,-1.892179014271294690e+01
-8.820574913776030712e+01,4.416284776275790636e-01,2.005344159555607177e+02,-6.619950766278279275e+01
1.619587094389039976e+03,2.077286258268477184e+02,-2.788009803615928490e+02,5.077587395374674770e+02
2.055918072993873977e+02,-3.918241021417376260e+02,1.598545969082302918e+02,-4.776225878068999577e+02
1.642895758393786537e+03,3.602982543934615478e+02,6.636583439103774253e+02,-2.263741834827395110e+02
1.853388149155096926e+03,-6.328402193064420800e+01,-4.113800891584762667e+02,3.903412411955151242e+02
9.978737122053718167e+02,2.216041340377277606e+02,-2.035572631260796186e+02,1.158157070999578622e+02
1.096425532306602463e+03,-1.859953715002320109e+02,-8.833851782444879746e+02,2.228961368696507463e+02
1.954553397420999090e+03,4.790765761122209483e+02,-7.169194880115767319e+02,2.275158636536096139e+02
1.607119663628135413e+03,9.657870899002513454e+01,-2.420334456152214955e+02,4.688002238915207158e+02
1.646613984397037029e+03,-7.042221911009643520e+01,-4.803612281363796797e+02,-1.498879100931887933e+02
1.983060569834795842e+03,2.819931404462847695e+02,-3.151116421799570730e+02,8.713801050288441274e+01
2.045752080245946217e+03,6.028962294496133154e+02,-5.918002735009971502e+02,1.314878598093790174e+02
1.319953820880328976e+03,1.549083923218882397e+01,-5.445893092469627845e+02,-1.434985895325679905e+02
1.002005040873967801e+03,3.658731770774388679e+02,4.878236629455012121e+02,-3.488856557011306450e+02
1.914340431810753103e+02,1.096705158995408738e+02,-1.200385656640667520e+02,1.222725848112411597e+02
1.854314284336219316e+03,-1.090350971107654487e+02,-2.571691374295284049e+02,-5.741826286946371027e+01
9.643658588494012065e+02,5.421098017836095551e+02,-1.732687586712126802e+02,4.864294028288643972e+02
1.113196442830407022e+03,3.205870732604832369e+02,-5.154147509806072094e+02,1.603387065767795150e+02
1.639187601288343103e+03,3.467733618238304416e+02,1.733277625816823502e+02,5.060353968120061836e+02
1.613711482741274494e+03,4.890784421468709979e+02,1.574469460300406070e+02,2.787233129827615130e+01
9.731520205513857036e+02,1.055099259413907475e+02,2.318218108071938275e+02,5.345722875016668922e+02
1.131214133836233486e+03,3.403996798057661977e+02,5.945954088850144217e+02,-2.581869940367679419e+02
1.012169225071289702e+03,6.570626282013904529e+02,-3.575115739644085124e+02,5.540556270726333423e+02
9.653959258444971283e+02,5.652864323504028334e+02,-2.717060017894739303e+02,4.100755351599970595e+02
1.598239341847965761e+03,3.715343185089994336e+02,4.928214222708954253e+02,-6.830676866900951438e+01
1.267305568098602635e+03,3.729833422228072664e+02,-4.434332741638997959e+02,5.311162735773367558e+02
1.645956842789682923e+03,3.255300809044561561e+02,1.411593443348202186e+02,5.064054991945056372e+02
2.982631266446583709e+02,-2.214213347120060575e+02,-6.442532299899811505e+02,2.117824880401488770e+02
1.285287983716550798e+03,3.405556453631114664e+02,4.991999439838505737e+02,2.899525353891087889e+02
6.024986003685627338e+02,3.421737827372699030e+02,4.782908292554098466e+02,1.052852569784037229e+02
1.324255343468474621e+03,1.121274792593448666e+02,1.581596080077580382e+02,6.012599681999308814e+02
1.447753524010139927e+03,2.494734906039934401e+02,4.610440535340626411e+02,3.447889360249839683e+02
1.548280327527298368e+03,3.462004286769028454e+02,6.258939549451332596e+02,2.527306903849538458e+02
1.501319590463389204e+03,2.049038762182507867e+02,2.855500158475653620e+02,2.631751277453668081e+02
5.813975700126159154e+02,-1.082735837257217639e+02,2.555415673236568068e+02,-1.116483209045756411e+02
1.335548782524680973e+03,3.794364688847549019e+02,6.767311988022729565e+02,-1.444751320313079361e+02
2.193736289919735043e+02,1.412534848039260282e+02,5.506954559596161971e+02,-2.997402950040725500e+02
1.155409900653594605e+03,4.532831995852443896e+01,3.147702978365830617e+01,6.804627060262899931e+02
1.247943294857343744e+03,2.236603167862538442e+02,1.850971426347684599e+02,1.192667815301764875e+02
1.595448585857284570e+03,8.211981627273765127e+01,-6.512162513969549309e+02,2.384299206819481753e+02
6.794932030439163100e+02,4.425349337189265952e+02,9.767367787477396632e+02,-5.595295072440521977e+01
2.529390212357907330e+02,-3.087734343214930277e+02,2.282033869073399899e+02,-6.157483104395857936e+02
1.305178775755339529e+03,2.676780844710067981e+02,-6.077048016143847917e+02,-1.635584581613605337e+02
1.100398965231782086e+03,1.961569504683494927e+02,-4.454940410256864993e+02,2.472297129510051263e+02
1.025256815002145004e+03,4.031928991450353692e+02,6.512647329389488959e+02,-6.184445885637844640e+02
1.096606509245603775e+03,1.410045141589279467e+02,-7.457583227785622739e+02,-4.729854471355263001e+01
7.639314175149908124e+02,5.155259687561235182e+01,5.784186890899291278e+00,-2.351247159066982988e+02
1.734515257384295182e+03,1.681324975061451141e+02,-7.469518916160754998e+02,3.405360250831775488e+02
8.938829422820826949e+02,2.627607418000649204e+02,-1.154650879139016524e+03,5.730511392708573482e+01
3.946282746434583828e+02,8.878981352653768511e+01,2.307020697919293184e+02,-3.236428348998877880e+01
8.968408055946683817e+02,3.472738576337241057e+02,-8.000567259486361991e+02,2.123165300335472239e+02
1.376494755607603338e+03,3.607299386265921157e+02,-3.924268479368639646e+02,3.500576804648456175e+01
1.700000153259551780e+03,3.719228760531154876e+02,-1.326188466877169390e+02,-2.309153235993565900e+01
1.182817171309231071e+03,3.576179106591125674e+02,-6.254514005175462898e+02,5.299904935713170744e+02
1.283957670988497966e+03,2.085748610332747148e+02,1.407111688206025235e+02,-4.830095729214294806e+02
1.423567217270628362e+03,-7.182865644040683151e+01,-7.078219128395480766e+02,3.078745023611016336e+02
5.895880276906254949e+02,1.261020939439409574e+02,8.524679652808208630e+02,-1.616958681558437831e+02
1.291173461814238863e+03,1.701324090068500539e+02,-1.010302775980679598e+03,1.279195558220646802e+02
1.030525967377512643e+03,3.354652066018783785e+02,5.840265302554945492e+02,2.731348257954673500e+02
6.289076944378841745e+02,1.760233526353720777e+02,-4.620778311127066900e+02,1.181412744342687233e+02
1.654827490300659974e+03,1.346765845162466348e+02,-8.976433908138388915e+02,2.492047743956979673e+02
8.839600477353856149e+02,-1.037189916313734273e+02,-9.972603366645917049e+02,-1.806381859079759167e+01
8.134498784351370659e+02,6.458717075814298596e+02,-5.026217706064998652e+02,5.925633646365087088e+02
1.089133604859730667e+03,2.945410767556626297e+02,-4.961056832322109926e+02,4.146028088708823702e+02
1.066302676222558830e+03,1.151964023811131739e+02,2.801870762729330409e+02,4.325021455124787622e+02
1.132905661247636090e+03,-5.851731950951899108e+01,-2.834129204254850833e+02,3.068822583616658903e+02
8.434132431628231643e+02,-1.033066680349175392e+01,7.897589561090526331e+02,-4.912404203186019913e+02
1.402951699270456402e+03,4.328846089206833767e+02,-4.365418437186134497e+02,3.387707173826690337e+02
4.253637148332700235e+02,3.949892928961510279e+02,5.259317809474790693e+02,2.838779819576799923e+02
7.340649235970050768e+02,9.959200720263324058e+01,-4.165704249086335835e+02,3.333836082314388136e+02
1.080179159248240467e+03,1.514136268081951755e+02,-4.216788645200857104e+02,5.791749691395492619e+02
1.561246056362743047e+03,2.244640140624236437e+02,-5.970463853676463941e+02,2.334020242115444717e+02
1.433424608336308211e+03,1.113033919596534389e+02,-4.561211357493980501e+01,4.022612353689665952e+02
1.482418029918012735e+03,3.982992753181831063e+02,-1.256181686058127838e+02,4.594806629850221498e+02
9.841414616461456717e+02,3.987990625172278101e+02,3.437221272912639733e+02,8.173871688989819972e+01
1.138048360337162649e+03,9.417672069419317893e+01,-4.943832578958204067e+02,6.736191770352877484e+02
5.986526108023526831e+02,3.366052760487839919e+02,-2.757463086031200419e+02,-2.746032455865289990e+00
4.032899805380986891e+02,-1.649638586628256292e+02,-1.159393729438771601e+02,-1.438723672227370116e+02
1.029055794348333848e+03,2.212004221899647973e+02,6.279410314008752039e+02,-6.198826671077056716e+01
1.015013003248650534e+03,2.728025439341973311e+02,5.875942397458578625e+02,-7.280477759857413389e+01
6.963274187461479414e+02,1.919206439428848796e+02,3.590416762299179254e+02,-8.024604993872344494e+01
6.277157988589678439e+00,-4.712957124472084729e+02,1.378834952866925505e+02,-4.724776834119386422e+02
1.091836186337750178e+03,3.182049469238934876e+02,-7.077588093305895711e+01,8.168092430639917723e+01
1.050061178343263919e+03,-1.874239798153458594e+02,-1.652814471888683840e+02,-1.089143210636489130e+02
1.276655493122078042e+03,3.868823154060824443e+00,1.422452362724663999e+02,1.770640290704597675e+01
1.828501986920157378e+02,-3.028259625263997918e+02,-6.087705611192200195e+02,-6.954334554919186075e+02
1.086583739223137627e+03,-1.636323215908520297e+02,6.243141913222423227e+02,2.960103925265398175e+02
5.260327429295895172e+02,-1.953885767855827993e+01,8.189497413403548975e+00,1.171935725251832565e+02
6.579459964101095011e+02,1.802141201321862241e+02,3.980306644554129889e+02,-7.343103193004350260e+01
9.625716455268066056e+02,3.697438186273165002e+02,5.037165702204605395e+02,-8.161447892424635597e+01
1.700506340499428006e+03,-1.083295201286327796e+02,-7.788195513062321425e+02,-3.077410588668939226e+02
1.014326522473271893e+03,1.656212458829937191e+02,7.476589815131673049e+02,-1.596148500151900578e+02
8.618628347910722596e+02,3.448335692902421101e+02,2.738570999576140821e+02,-9.390366845588586386e+01
7.869563787512512363e+02,-2.624696014498094883e+02,-1.721211511751541821e+02,-1.666892667372415815e+02
5.734127375671632763e+02,-2.101142449783155257e+02,-2.337321525912686297e+02,-1.478126144038357666e+02
2.921826539871310047e+02,8.783136393422289245e+01,-1.842942476322166101e+02,2.475645200730240276e+02
1.407179357816245556e+03,-3.101353021835430823e+01,2.968274858811964734e+01,6.748062438649874366e+02
1.580645664286813371e+03,3.379378972256794214e+02,-9.385123205118989063e+02,1.154052632345739653e+02
1.159764229532849185e+03,3.542134847267413988e+02,-2.590637019260767033e+02,6.775476376659704556e+02
1.349661005397437293e+03,5.271740578366329828e+02,-7.756110238349366455e+02,2.805466309171065973e+02
6.299570489975203600e+02,-2.529751637631798928e+02,2.849776040168150644e+02,-4.632264929181887396e+02
6.273126751963077368e+02,2.238971823717220104e+02,-4.941229974867342776e+02,5.020333351546900644e+02
9.699756559303638142e+02,-8.740971357920101070e+01,6.763106032185751246e+02,-1.118374152268962973e+02
7.728160691480496780e+02,4.459731324520905673e+02,-4.651055586376508586e+02,3.714656707992897964e+02
