-7.607958975610898051e+03,-8.519221731006879281e+02,-1.142467923966214130e+03,2.080217099637484807e+03,1.838847787663363761e+03,-1.669606447140744194e+02,-3.547595676528714193e+03,-1.206357675244648817e+03,5.880477340611768113e+02,2.417132868944053826e+03,9.901154896214183054e+02,8.191774274149646544e+02,-3.872482775336704321e+02,-1.647290275053593405e+02,1.422734983152408574e+02,-3.910732958880662977e+02,-9.279057367769880784e+02,-3.132287880840257799e+02,-1.015859881425551237e+02,-1.035334247616751554e+03,-3.653761556585178027e+02,-3.076358049711500939e+02,-1.067846053263836303e+01,1.595367196639919712e+03,-6.391508936713067897e+02,3.584619222299149897e+02,-6.039134959469461137e+02,2.579404791576955063e+02,-4.188340907773809363e+01,7.766312620990494224e+02
-8.265996673191933951e+03,-3.887957382987486312e+02,-1.236588951856811718e+03,1.368091281259703237e+03,3.079903813920655921e+03,1.034967029011185105e+03,-2.904727615655065620e+03,-1.380907103673844404e+03,2.463014855239530903e+02,2.282514833447737601e+03,1.159770168707693983e+03,1.589561689624867768e+03,1.570574467978422604e+02,-9.219257116628132280e+02,1.093808496461944969e+03,6.709704014626482831e+02,-3.881641852718384484e+02,-1.861886204795650599e+02,2.995707044932819230e+01,-3.511228089467380187e+02,-2.567730002340126134e+02,-4.688783988772658518e+02,1.788541444773860292e+02,1.660414159060491556e+03,-3.426783379027731371e+02,-4.073242592583171700e+02,-1.151105680359217331e+03,9.826872082110066913e+02,-8.704631595193760631e+02,9.492025558804708680e+02
-7.498721735098591125e+03,-1.591964558843628311e+03,-1.377827259930495984e+03,-1.807014735683911567e+03,-1.012370256663123428e+03,-3.624814725108634406e+01,3.992243010386096103e+02,1.978767915776104473e+03,1.146753354748119818e+03,-1.995090990590373394e+02,1.275633623212733482e+03,5.831574239259716705e+02,1.680483435941343714e+03,2.749467193109442178e+03,5.502259071834719180e+02,-4.390273524588291139e+02,7.343899551441544418e+02,1.896533685281027033e+02,-7.836617609041564947e+02,1.872740629768888539e+03,-2.605119500202629297e+02,-2.660576669462292898e+02,-7.444466636061482632e+02,-9.079112783549285268e+02,-2.909793140993620142e+01,6.799451890422351426e+02,1.707648056734094837e+02,-4.174586565247456633e+02,-1.499779222790737776e+03,-1.206823633763845464e+03
-8.264935172685491125e+03,-2.324445344964423384e+03,-5.272853250046763378e+02,-1.327334673343079885e+02,-7.827507964152511022e+02,2.293843700046853655e+02,3.198811272084939219e+02,1.256162973766773348e+03,2.023260491521845552e+03,-5.185378154454701871e+02,2.194949668929077234e+03,-2.359257684220436317e+02,9.825463917120216593e+02,3.365302037341185041e+03,-2.164569924836428925e+02,-3.546451225130903495e+00,-2.580543807297419789e+02,-3.451384587205618004e+02,-6.429132089666821912e+02,2.459448071589453320e+03,5.565951357297969935e+02,3.969073516471893299e+02,-1.007910131738281279e+03,-2.348585397284915359e+02,1.127276830781272565e+02,6.575072417901916424e+02,2.835833630312681635e+02,5.598258383106174279e+02,-4.774288660449995518e+02,-7.306298982460140223e+02
-8.862373418301162019e+03,-5.224347909139862622e+02,1.524898371629413987e+03,2.725075319066736483e+03,2.184900320686987470e+03,2.427078666057189821e+03,-1.192452214731237063e+03,-1.741468929322643589e+03,1.086403721420474113e+02,1.167182877015321765e+03,8.039391241557308376e+02,5.228804254031741721e+02,3.826461673690218959e+02,-2.000414799417706945e+03,1.222486151010427875e+03,1.041642714551984454e+03,-6.761646621882543968e+02,4.937841421096279078e+02,-4.350657829965422962e+01,1.097920448143329253e+02,2.150439598496597569e+02,-8.195048234741383339e+02,2.142453985957240093e+03,1.957652827518284539e+03,-1.842116304274681170e+03,-1.112237737530524555e+03,-9.153023613929009343e+02,4.656344196199255521e+02,-3.621677452494992622e+02,1.610199162597069176e+02
-9.386515671103607019e+03,-4.042034452868863355e+03,2.454137930937999954e+03,2.916380745695433689e+03,1.878325350917669766e+03,-8.731816790383414855e+02,1.040264969027118013e+03,-2.308334294368400606e+03,-1.693722669064300590e+03,-2.027607091005138500e+03,-1.254868829550790679e+03,-8.853166697371981400e+02,1.405314777939114038e+03,1.048992262488816323e+03,-1.457137171443240277e+03,-1.534280768735933087e+01,-5.901465573082725768e+02,7.137136300594314662e+02,-2.380544576333351472e+02,-1.248523252704849256e+03,1.033310556562413694e+03,-3.197603461704501910e+02,1.892086437503710670e+02,-9.370461561377440773e+01,-1.564133683034398246e+02,1.356415346504410991e+03,2.721958573107096981e+02,-2.566363946185154418e+03,-1.752161146679688954e+02,8.176881485288412250e+02
-9.438860719225913272e+03,-1.797649667757571478e+03,-5.755914258953308718e+02,1.429533910402139782e+03,1.589532615392804473e+03,1.544124169209631646e+03,-2.134207868361941109e+03,5.514229297371715433e+01,2.788366092330753872e+03,8.824323445272076469e+02,6.496160413708427086e+02,9.008069116180646461e+02,4.063090099986252994e+02,1.985189954920924720e+03,1.017790374107868956e+03,1.209265560811165869e+03,-1.264961075609377161e+02,-9.139990984435334553e+01,4.664685313207269246e+02,5.060428170036863662e+02,7.138003223654100111e+02,-1.060889950775491343e+03,7.228863509760448096e+02,2.660086237970482671e+03,4.750253996602727398e+02,-3.365630728901994644e+02,-1.544758186599879082e+03,9.706520639282455249e+02,-1.116540055715726339e+03,-1.285689458030971764e+03
-4.525104026310695190e+03,-5.111731099973027085e+03,4.752664396818076057e+03,2.241677472050339475e+03,3.926663222365561523e+03,-1.498716590360709461e+03,7.354680970900039938e+02,-2.874657179313331653e+03,-1.337173010106297625e+03,-3.966503320950409943e+02,-2.517010806254503677e+03,1.024425188052703788e+03,8.883626302627761788e+02,8.596442515940287876e+02,-9.842824198422940185e+01,2.795307943022219661e+03,2.373230586720381780e+03,5.908819599394979605e+02,-2.936866637267327178e+02,2.299046279461049664e+02,-5.464459763190425292e+02,-6.302505578068827390e+02,-1.472829902848458232e+03,-1.417459466703790667e+03,5.383596724333817747e+02,6.863410391641234298e+01,-7.773621433822053177e+02,1.362915340370087961e+03,6.222381506648658842e+02,-2.587778226968054014e+02
-6.928374750253949060e+03,-2.836456976622248476e+03,-6.297917569262033339e+02,6.750444622241637944e+02,-6.268540462370967816e+02,-1.436239185147086914e+02,1.150370736736549873e+02,3.336207972374170367e+02,2.880999839914665699e+03,-1.366642651562677656e+03,2.082835291402512667e+03,-1.317283534284161306e+03,1.598172903702201666e+03,2.456707777160140267e+03,6.514016663241284277e+02,9.838055218737536052e+02,-2.559095655142253918e+02,3.298194165790382613e+02,-1.807204785959526419e+02,1.919033765944225024e+03,1.089108180481888439e+03,4.821234980433457054e+02,-1.745425007693803536e+02,-1.137021295034089690e+03,5.106351344650794886e+02,-4.989787240545853706e+02,1.029340460103260739e+03,8.442810118250946516e+02,-1.757843326817326783e+02,-7.851172557830459482e+02
-7.949708365416316155e+03,-2.277250670270692808e+03,-1.071843134988977454e+03,6.285064213020305033e+02,6.999054662358720407e+02,8.732020441295084083e+02,-4.861143225166873663e+02,1.326309046715737622e+03,3.501799065157482801e+03,-5.807416752582008712e+02,5.623409700029382066e+02,4.627162091133043731e+01,4.387851497604601150e+02,3.276146208280481005e+03,8.260288095091739535e+01,1.194168896601338474e+03,-3.657501615133132873e+02,8.053554584595161714e+01,9.591103689005203705e+02,1.727003348986509764e+03,7.936687549701629223e+02,-2.487663936196828445e+02,9.447982742603342388e+01,6.565089953078364715e+02,4.483296526371192954e+02,8.723205893445614834e+01,-5.715827696688422748e+02,4.773085695242953648e+02,2.734228011131071412e+02,-1.648969865266590205e+03
