-1.153924301965780842e+03,2.423636816798315294e+02
-1.114979409119433058e+03,3.915125253826835205e+02
-7.847806425993055655e+02,2.938438693223161522e+02
-1.130411817173741838e+03,2.240239297410061852e+02
-1.549636387270832302e+03,1.071608666962674192e+02
-1.073164585484827057e+03,-2.093173126345618869e+02
-1.212952883200371161e+03,3.576854014218980637e+02
-7.778609802624720260e+01,2.812080073732313963e+02
-1.225492691447669131e+03,4.817215942185094946e+01
-9.655831228036468019e+02,4.395743237727062365e+02
-1.265513361044681233e+03,2.490093919801244340e+02
-9.252569700773378827e+02,6.062566008384356309e+01
-1.337153238660536772e+03,1.139248261522177188e+02
-2.784885224829222921e+02,1.345097921905634450e+02
-1.179056212845021719e+03,-1.413243593223273251e+02
-8.032649312555948882e+02,3.707552963946920244e+01
-1.518569689671081278e+03,4.450017316612127161e+02
-1.284172161429199832e+03,5.121380080547631906e+02
-6.651764890574120273e+02,-8.102353601959361384e+00
-1.128725660854205898e+03,2.055445082906807954e+02
-1.270177290564477744e+03,-8.649493495683857702e+01
-8.986962940944571301e+02,2.834317289213853996e+02
-1.031133000226013110e+03,3.973605724726495509e+02
-1.931679825905182213e+02,-1.339722554052546002e+02
-5.084482587312342048e+02,-2.584769719440911899e+02
-7.777187043534405575e+02,-1.914312493363775047e+01
-1.305085388779255027e+02,-2.534730681465308635e+02
-8.460899716222234019e+02,2.956295871541140841e+01
-7.216767780444693869e+01,1.944771397543433693e+02
-6.777524039927087642e+02,1.727676748185392341e+02
1.932932605033480229e+02,-2.744290896147468857e+02
-1.445035952342295786e+03,1.756254528546953964e+02
-1.900916950093577498e+03,2.442908874300262312e+02
-1.080527978009967683e+03,-6.714207762971514626e+01
-1.826961752668337795e+03,3.468157721406423661e+02
-1.134763912961385131e+03,-5.368916176244194105e+01
-9.806063139730249532e+02,-5.227463834841672963e+01
-1.129954767364746886e+03,2.239708388599452178e+02
-1.799477795170406807e+03,3.711774473192127743e+02
-1.981302055450445550e+03,1.832274985778667542e+02
-1.479829944252249788e+03,2.712542054880914861e+02
-1.205215083082370938e+03,1.272226451976155488e+02
-1.046916817459346703e+03,1.506667512349386868e+02
-1.058409497901577424e+03,-2.620809049338300838e+02
-1.089824135378031315e+03,2.413094129115855253e+02
-1.446403083894158272e+03,1.414891274741088125e+02
-1.388419882469878075e+03,9.870730459830370762e+01
-8.432697102245937231e+02,1.713650184802367278e+02
-1.135113821971695643e+03,1.663028881758288549e+02
-4.895962136982533934e+02,-3.098412061611960553e+02
-1.435337423093268626e+03,1.545109774475258657e+00
-8.840739562264159304e+02,2.582209123342275348e+02
-1.226677738607773563e+03,7.032285989504180179e+01
-4.303409839891467641e+02,-2.154564603170321675e+02
-1.203454120699216446e+03,2.408809297941016894e+02
-1.317415012437151518e+03,-2.947751536200494726e+01
-5.701375386108378507e+02,-3.838781770925779711e+02
-7.636841656982767290e+02,-4.575866525571391321e+02
-1.002299632486387509e+03,3.606155817733670119e+02
-8.911315541567071250e+02,-2.470982440086231122e+02
-9.351224322399399398e+02,2.099939886515234377e+02
-1.399449071355188607e+03,2.257250063338562995e+02
-1.331940065809151974e+03,-1.281942604537426291e+02
-6.556182360491372947e+02,-3.098351363990595075e+01
-6.948451274528852082e+02,-2.779663754595272849e+02
-5.384273632112915493e+02,2.428266276492838571e+01
-6.952730965386328990e+02,-2.550841827407999745e+02
-1.568336323373599953e+03,4.275150245181332025e+02
-1.603930820693023179e+03,3.122514682146494920e+02
-1.153029073494707291e+03,-2.549133955598165642e+02
-1.275494888343015418e+03,7.539986266602507214e+01
-7.386375881637234215e+02,5.032474978955816596e+02
-1.344269243696266130e+03,4.426754352899831702e+02
-1.665373760363741894e+03,4.425002350813205680e+02
-1.317382246565961395e+03,3.055454003551007531e+02
-6.001234192360655015e+02,-2.428330020521819677e+02
-1.575973252234604843e+03,4.339445237415969245e+02
-1.445456915609509224e+03,3.362614182911710827e+02
-1.035638495813682994e+03,5.697764813639020076e+02
-7.182680830778371046e+02,-5.838920547681725282e+01
-1.392356860341204083e+03,1.336045202013715993e+02
-1.323332700956492317e+03,4.150205570234494417e+02
-1.518496034560229191e+03,-6.941088396193928034e+00
-1.416752077610767174e+03,2.933556789505672100e+02
-9.943792272679000916e+02,3.361146592827711288e+02
-7.840789890204583799e+02,-4.528309781513048051e+02
-6.428526553107301424e+02,-3.365101076262087787e+01
-5.969501108689437388e+02,3.016964677533615458e+01
-1.436593951519023221e+03,3.050934747490885570e+02
-1.347477684674290401e+02,7.128506707268358866e+01
-1.394217585237824551e+03,-1.168826971068012170e+02
-7.219387173303308600e+02,-2.910607378376682846e+02
-6.145606343040153661e+02,1.006098144748406611e+02
-7.312772393282879193e+02,1.400672847890236028e+02
-8.491255275641234448e+02,1.357606371681921757e+02
-2.317762230620157311e+02,-1.480245355294119349e+02
-7.953491783825157881e+02,7.697437338419594255e+01
-7.140869158620384951e+02,-1.375916772370896126e+02
-4.616067065638467284e+02,1.880643317617653736e+02
-9.457977756187628984e+02,-9.175710314369374032e+01
8.894026884579017178e+02,7.426950056088177234e+02
6.670854589681395055e+02,7.466776495145347781e+01
7.913640989775914250e+02,-1.193128414933329573e+01
8.001151635999025302e+02,9.828302122104597061e+01
9.148407653954487841e+02,6.757802811868461959e+02
2.132573041170000181e+02,2.188787594832438401e+02
8.895240059350519459e+02,2.577614600392521993e+02
8.283199177403615749e+02,8.621506298874161303e+02
9.382134694549134792e+02,4.869599199590563217e+02
1.926844285885404418e+02,2.756705129420201388e+02
8.411833673840548045e+02,1.325704779875816257e+02
9.029204239298115908e+02,8.014634276066093435e+02
9.218524258160147156e+02,5.627081467264970343e+02
9.528019235469171235e+02,4.183479823835029379e+02
7.789754035765337221e+02,1.447914079848401059e+02
6.705669019000821436e+02,-7.762268126513914979e+01
8.363091064783639013e+02,8.551462758641007440e+02
8.949732827116431508e+02,1.804014604367467882e+02
