-8.076800325417158796e-03,-3.595995124740957588e-02,-7.303723858775669313e-03,-3.599229875041397991e-02,-8.083553450020415643e-02,1.414012468745179038e-02,6.387525211273268645e-03,4.923989323644056360e-04,-4.585877855430902685e-03,5.621790808035136838e-03,-5.556685202380421545e-02,1.949027120290668580e-03,-6.156539884221685910e-02,-1.853618436370758340e-03,4.001972799926975695e-03,1.149631361664775790e-04,2.721004157066124712e-04,1.104556571198248748e-04,-1.038306057432855471e-02,-9.363827094403426613e-04,-3.219616580720670307e-02,-1.037783020373578627e-02,5.268597778710152647e-03,-7.168173667206779315e-04,1.687380553428571460e-03,-3.112307137417259784e-03,3.722312399593731991e-03,7.713750189115725631e-02,4.347863760803681588e-02,-1.117467578766189948e-02
-8.289845236166269379e-03,-3.709534256910305278e-02,-6.300448339086248822e-03,-3.650309836048473006e-02,-8.444480264773766842e-02,1.468739527447560436e-02,6.598597974778836958e-03,3.193612442583214622e-04,-8.766826342732993160e-03,7.294757672970502045e-03,-6.239633935473672122e-02,1.258870974218212653e-03,-6.562810102469211759e-02,-1.933612739899500960e-03,4.072565363796886058e-03,-3.060702892548343608e-03,6.325495875115635328e-04,1.875259081747538423e-03,-5.414484132835554325e-02,-2.145059324266751152e-02,-4.493329331375027491e-02,-1.610290944178230030e-02,6.487288512371775125e-03,9.850884168128436376e-04,2.871449571296928911e-03,5.379163489830845329e-03,4.140490484860633556e-03,7.231146605489038870e-02,4.058779935004731138e-02,-1.007230289461929877e-02
-8.318924665980090630e-03,-2.225036171879361813e-02,-2.168718668446662640e-02,-3.872050885801845560e-02,-4.356704509492174970e-02,4.111389790519531795e-03,3.259178593694993069e-03,6.785552150817432794e-04,-4.388501759295937270e-03,4.273861307010800789e-03,-3.978372770794608854e-02,2.529205375969149992e-03,-4.576823531331486450e-02,-3.031464965360778935e-03,2.873471779881593170e-03,2.497583267547789573e-02,-1.256189495260400836e-03,-5.165586056611603215e-03,1.332758874165690388e-01,7.386098249522016213e-02,3.638629814487980008e-02,1.792811297734364651e-02,-2.355384320964956733e-03,-6.250448267995925393e-03,-3.243027322295382112e-03,-1.241138118655148691e-02,-2.507015765974465304e-03,-3.368211139251214153e-02,-1.725002637694037638e-02,6.973615329788785538e-03
-8.036963931729586980e-03,-2.532821824861674828e-02,-1.834257692568725534e-02,-3.735676702327586640e-02,-5.098234248410499214e-02,6.579711344032335846e-03,3.910832149152108569e-03,7.708256358114946470e-04,-3.622351736699439516e-03,4.308205045520409338e-03,-4.271846566953697855e-02,3.321430741739668600e-03,-5.011663406388040809e-02,-2.628048219266386314e-03,3.395830264506965665e-03,2.203879567671299111e-02,-1.303563368709805079e-03,-6.336761579876050605e-03,1.587867928956378794e-01,8.617592067853759030e-02,4.081933327339029582e-02,2.040409451516026276e-02,-2.638126101198041452e-03,-7.486972545751158399e-03,-3.836272117217934090e-03,-2.259287613236225095e-02,-2.774618505420702215e-03,-2.447127399600912412e-02,-1.176545484676105174e-02,4.896854969795827808e-03
-8.129220136368481980e-03,-3.618863683326212222e-02,-7.602046864875238591e-03,-3.549133641582606635e-02,-8.106740909944436246e-02,1.472490981184950559e-02,7.285257015525485255e-03,2.007484087907932587e-03,3.469994188662599288e-02,-9.467352169443511364e-03,2.698045982159238965e-03,7.719933441921967773e-04,-2.050328465931680610e-02,-1.421406278248377522e-03,1.699962357129007964e-03,-2.962529857800847051e-03,3.499669436562933547e-04,8.078927120418433975e-04,-2.453613429719680994e-02,-7.466421064430243254e-03,-1.821483718633201687e-02,-6.026463403779666952e-03,2.659489235066538407e-03,2.175769563125817818e-05,1.023710943941248674e-03,1.732377613926880909e-03,1.243199591968694069e-03,2.097852641902443749e-02,1.193305828651774342e-02,-2.643984267659483384e-03
-7.835513271785979686e-03,-3.567230300853225372e-02,-8.954015103149129060e-03,-3.379974486279173351e-02,-7.921807680162640253e-02,1.587038175169954227e-02,8.995405656668693101e-03,4.954343469268158995e-03,1.111923248885068743e-01,-3.860328049145563684e-02,1.125413590334207736e-01,8.052259067998110919e-05,5.299157460336039599e-02,-4.955989905479398763e-04,-1.956960791715360581e-03,-4.269157446530630166e-03,4.736038957566330107e-05,-2.594792669503630874e-04,4.582830709536986000e-03,4.878746767495844433e-03,7.799607260946699212e-03,3.837597318544763800e-03,-1.045649670266965469e-03,-2.881750369792567858e-04,-6.104501636033485452e-04,3.106784977312273231e-04,-7.461923560617687336e-04,-1.150125962065245457e-02,-6.369049879915429473e-03,1.672349959806246258e-03
-8.105789201317497791e-03,-3.480526053274745485e-02,-8.568984126115621394e-03,-3.564850572560399056e-02,-7.607362764354128060e-02,1.314561359858183037e-02,6.120086219307692074e-03,9.966106191251675704e-04,6.895340367863587484e-03,8.722916005684251510e-04,-3.390518040734019634e-02,1.315522240220956800e-03,-4.374525261088574313e-02,-1.712462873404492492e-03,2.810969659050231891e-03,1.176323028639072402e-03,7.921462781399175662e-05,-6.310775505154160928e-04,1.207174064071212666e-02,1.136639708317349270e-02,-5.349984556190389220e-03,-3.515695139822852620e-04,1.253089126918816585e-03,-1.861165303954947061e-03,-2.548502166626703770e-04,-6.745836362154321135e-03,-3.300117367130305955e-04,-1.331099448226361059e-03,-2.191427320589346001e-04,6.128760414298879949e-04
-6.273006697702500183e-03,-3.065800033416168219e-02,-8.430300890787521817e-03,-2.892735655904945385e-02,-7.092762010009746876e-02,1.617599519151733875e-02,7.993092605161390002e-03,5.495471873979025472e-03,1.040851497138835374e-01,-3.473326738301880240e-02,1.052566989634859951e-01,3.293893374884549613e-04,5.145416552678199612e-02,5.248563373275210364e-04,-6.283306693934939463e-04,-4.034038631768030458e-03,-5.396410659451786719e-04,2.202343318654424677e-04,7.630129541526337912e-03,-4.934325193445774846e-03,7.869322284323554059e-03,4.734023145896610295e-03,-1.869709576459252509e-03,-2.640840450322180680e-04,-6.133360112009480711e-04,1.353067816431601910e-03,-7.241055632335364773e-04,-1.691355996971947995e-02,-9.505338282215900284e-03,3.324913746427777313e-03
-7.623423159400005179e-03,-2.759734208900291308e-02,-1.566605313872270269e-02,-3.530939635183233394e-02,-5.510657967593114021e-02,8.788821576521083090e-03,4.222250147643113322e-03,9.080896938783585785e-04,-4.369657534492152676e-03,4.726661545191445865e-03,-4.536447509736173805e-02,4.406525391379974115e-03,-5.259380652689107233e-02,-2.237980348867083750e-03,3.547431924507394880e-03,1.785293173092814684e-02,-1.269904222066151360e-03,-7.113967681535103213e-03,1.735624000010592693e-01,9.386658377622403293e-02,4.594307068583343423e-02,2.213465722606458921e-02,-3.131389659297126489e-03,-7.036328102196023025e-03,-4.001444096139531933e-03,-2.454925254625237724e-02,-3.184039117412878518e-03,-2.806279410498786417e-02,-1.373833727522757141e-02,4.499932675098450123e-03
-8.114212895120608698e-03,-3.222269630184799311e-02,-1.088401222780682222e-02,-3.572606238986893862e-02,-6.699769906135047415e-02,1.068211535709521695e-02,4.769427325623015225e-03,4.127998756228380066e-04,-1.141244779295272176e-02,7.364130618484896959e-03,-5.379562646140174931e-02,1.614334510534001397e-03,-5.422398848292993984e-02,-1.956981946332211376e-03,3.182418518911379803e-03,7.454116017239171242e-03,-4.320561633846562799e-04,-3.138817371106129243e-03,7.746260151247516546e-02,4.513035716101347627e-02,2.698114955820294161e-02,1.308273755706687060e-02,-2.749600503301571040e-03,-4.952879913091764834e-03,-2.996684527521779624e-03,-1.934632668150903373e-02,-4.152811785272239771e-03,-6.289177224824099577e-02,-3.411260800086124423e-02,9.697150742389935851e-03
